author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/303129087/,Санкт-Петербург,sale,flat,9,9,4,118.56,-1,0,50000012.0,Невский,проспект Обуховской обороны,36,Елизаровская,Astra Marine на набережной
СТАТУС,real_estate_agent,https://spb.cian.ru/sale/flat/302532966/,Санкт-Петербург,sale,flat,13,17,3,154.0,-1,0,85000000.0,Приморский,Ушаковская набережная,3к2,Черная речка,Riverside
ФСК,developer,https://spb.cian.ru/sale/flat/302828506/,Санкт-Петербург,sale,flat,9,13,1,30.15,-1,0,7296300.0,Приморский,Коломяжский проспект,4,Черная речка,Апартаменты Zoom Черная Речка
Елена Козина,realtor,https://spb.cian.ru/sale/flat/283233057/,Санкт-Петербург,sale,flat,6,21,-1,64.0,-1,0,3800000.0,Приморский,Парашютная ,58,,Каменка
Горжилобмен,real_estate_agent,https://spb.cian.ru/sale/flat/304648215/,Санкт-Петербург,sale,flat,5,5,1,31.0,-1,0,4325000.0,Колпинский,проспект Ленина,29,Шушары,
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/302798294/,Санкт-Петербург,sale,flat,1,4,1,25.46,-1,0,4628628.0,Пушкинский,Пулковское тер.,,Купчино,Образцовый квартал 17
РусланD,real_estate_agent,https://spb.cian.ru/sale/flat/285591033/,Санкт-Петербург,sale,flat,9,10,2,47.2,-1,0,4800000.0,Пушкинский,Московское шоссе,256к8,Звездная,Вариант
Ольга Питерская,realtor,https://spb.cian.ru/sale/flat/288407930/,Санкт-Петербург,sale,flat,2,4,1,33.0,-1,0,5000000.0,Петродворцовый, Грибоедова,13,Ленинский проспект,
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/302799461/,Санкт-Петербург,sale,flat,1,4,1,29.86,-1,0,5001550.0,Пушкинский,Пулковское тер.,,Купчино,Образцовый квартал 16
CENTURY 21 Capital Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/304081053/,Санкт-Петербург,sale,flat,1,25,1,32.0,-1,0,5200000.0,Красногвардейский,Полюстрово,14к2,Гражданский проспект,Цветной Город
Capital-Estate,real_estate_agent,https://spb.cian.ru/sale/flat/300650933/,Санкт-Петербург,sale,flat,8,23,1,32.0,-1,0,5250000.0,Красногвардейский, Чарушинская,24к1,Девяткино,Цветной Город
ID 23487578,unknown,https://spb.cian.ru/sale/flat/302637462/,Санкт-Петербург,sale,flat,5,10,1,30.0,-1,0,5300000.0,Пушкинский, Ростовская,17/4,Купчино,Славянка 128
АРИСТА,real_estate_agent,https://spb.cian.ru/sale/flat/301756478/,Санкт-Петербург,sale,flat,1,5,2,41.6,-1,0,5500000.0,Красногвардейский,шоссе Революции,33К4,Ладожская,
NEXT,real_estate_agent,https://spb.cian.ru/sale/flat/290412952/,Санкт-Петербург,sale,flat,10,19,1,34.9,-1,0,5590000.0,Красногвардейский,Полюстрово,27к1,Гражданский проспект,Цветной Город
