author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Интеском,developer,https://spb.cian.ru/sale/flat/301400753/,Санкт-Петербург,sale,flat,4,4,2,72.3,-1,0,20244000.0,Выборгский, Береговая,12,Проспект Просвещения,Loft у Озера
Лидер Групп,developer,https://spb.cian.ru/sale/flat/294573294/,Санкт-Петербург,sale,flat,14,18,3,100.0,-1,0,21500000.0,Василеостровский,бульвар Александра Грина,2к2,Приморская,Нахимов (Гавань Капитанов)
КВС,real_estate_agent,https://spb.cian.ru/sale/flat/300250099/,Санкт-Петербург,sale,flat,7,25,3,105.2,-1,0,21820000.0,Выборгский,проспект Энгельса,93,Удельная,Живой Родник
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/296594204/,Санкт-Петербург,sale,flat,4,12,3,72.1,-1,0,21766990.0,Красногвардейский,Партизанская ,,Новочеркасская,ЛСР. Большая Охта
Интеском,developer,https://spb.cian.ru/sale/flat/294140959/,Санкт-Петербург,sale,flat,2,5,3,93.75,-1,0,24375000.0,Выборгский, Береговая,6,Проспект Просвещения,Loft у Озера
BRS,real_estate_agent,https://spb.cian.ru/sale/flat/300874974/,Санкт-Петербург,sale,flat,2,7,1,48.4,-1,0,25200000.0,Московский, Гастелло,7,Московская,Victory Plaza
Лидер Групп,developer,https://spb.cian.ru/sale/flat/286949952/,Санкт-Петербург,sale,flat,11,23,2,98.96,-1,0,26224400.0,Московский,Гагаринское,,,Дефанс ЖК
Ленстройтрест,developer,https://spb.cian.ru/sale/flat/298651618/,Санкт-Петербург,sale,flat,25,25,4,116.93,-1,0,27092681.0,Приморский,Коломяги,,Проспект Просвещения,Окла ЖК
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/297300105/,Санкт-Петербург,sale,flat,2,4,3,97.2,-1,0,27905148.0,Красносельский,проспект Патриотов,33,,Riviera club
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294660773/,Санкт-Петербург,sale,flat,14,14,4,107.8,-1,0,28243600.0,Василеостровский,набережная Миклухо-Маклая,1к1,Горный институт,Морская набережная. SeaView
Лидер Групп,developer,https://spb.cian.ru/sale/flat/286950198/,Санкт-Петербург,sale,flat,18,23,3,104.66,-1,0,28258200.0,Московский,Гагаринское,,,Дефанс ЖК
ID 107867813,realtor,https://spb.cian.ru/sale/flat/303340157/,Санкт-Петербург,sale,flat,6,8,2,78.2,-1,0,29911500.0,Петроградский,проспект Малый Петроградской стороны,79-81-83,Петроградская,
Престиж,real_estate_agent,https://spb.cian.ru/sale/flat/303000347/,Санкт-Петербург,sale,flat,12,12,3,108.0,-1,0,31000000.0,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,Modum
Весь Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/299675421/,Санкт-Петербург,sale,flat,3,6,3,125.3,-1,0,31000000.0,Московский,Пулковская ,10к1,Звездная,
City Solutions,developer,https://spb.cian.ru/sale/flat/298474339/,Санкт-Петербург,sale,flat,2,10,3,92.75,-1,0,30847575.0,Приморский,набережная Черной речки,1,Черная речка,Министр
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/302609923/,Санкт-Петербург,sale,flat,4,4,3,110.0,-1,0,33000000.0,Адмиралтейский,Никольский переулок,4,Садовая,
Лидер Групп,developer,https://spb.cian.ru/sale/flat/286949910/,Санкт-Петербург,sale,flat,11,23,4,138.58,-1,0,36723700.0,Московский,Гагаринское,,,Дефанс ЖК
Richness Realty,real_estate_agent,https://spb.cian.ru/sale/flat/294736889/,Санкт-Петербург,sale,flat,3,6,3,99.1,-1,0,37200000.0,Выборгский,Костромской проспект,45,Удельная,
House Estate,real_estate_agent,https://spb.cian.ru/sale/flat/298528839/,Санкт-Петербург,sale,flat,3,8,2,61.0,-1,0,38800000.0,Василеостровский,20-я Васильевского острова линия,5,Василеостровская,Маленькая Франция
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/303129087/,Санкт-Петербург,sale,flat,9,9,4,118.56,-1,0,50000012.0,Невский,проспект Обуховской обороны,36,Елизаровская,Astra Marine на набережной
Дом на Ленсовета,developer,https://spb.cian.ru/sale/flat/294775395/,Санкт-Петербург,sale,flat,23,23,4,159.4,-1,0,51200000.0,Московский, Ленсовета,87к3,Звездная,Клубный дом BARCELONA
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/302247282/,Санкт-Петербург,sale,flat,8,8,3,94.99,-1,0,70335898.0,Петроградский,Ремесленная ,17литЗ,Чкаловская,17/33 Петровский остров
ID 107867813,realtor,https://spb.cian.ru/sale/flat/299894870/,Санкт-Петербург,sale,flat,2,9,1,93.8,-1,0,79730000.0,Центральный,набережная Воскресенская,32,Площадь Ленина,Приоритет
Yard Group,developer,https://spb.cian.ru/sale/flat/302374741/,Санкт-Петербург,sale,flat,3,6,3,162.76,-1,0,139973600.0,Петроградский, Эсперова,8,Крестовский остров,ASTRVM
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/302247399/,Санкт-Петербург,sale,flat,5,8,4,156.96,-1,0,159393802.0,Петроградский,Ремесленная ,17литЗ,Чкаловская,17/33 Петровский остров
ФСК,developer,https://spb.cian.ru/sale/flat/302828506/,Санкт-Петербург,sale,flat,9,13,1,30.15,-1,0,7296300.0,Приморский,Коломяжский проспект,4,Черная речка,Апартаменты Zoom Черная Речка
ID 12295012,unknown,https://spb.cian.ru/sale/flat/265067034/,Санкт-Петербург,sale,flat,5,9,-1,74.6,-1,0,1350000.0,Колпинский,Раумская ,11,,
Этажи Санкт-Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/303968159/,Санкт-Петербург,sale,flat,5,9,1,30.8,-1,0,4000000.0,Петродворцовый, Победы,36к1,Проспект Ветеранов,
Городское Жилищное Агентство,real_estate_agent,https://spb.cian.ru/sale/flat/297428327/,Санкт-Петербург,sale,flat,7,9,1,38.0,-1,0,4590000.0,Петродворцовый,Михайловская ,51,,Ломоносов
АДРЕСАТ,real_estate_agent,https://spb.cian.ru/sale/flat/300228413/,Санкт-Петербург,sale,flat,6,17,1,31.5,-1,0,4640000.0,Красногвардейский,Полюстрово,25к1,Гражданский проспект,Цветной Город
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/302798294/,Санкт-Петербург,sale,flat,1,4,1,25.46,-1,0,4628628.0,Пушкинский,Пулковское тер.,,Купчино,Образцовый квартал 17
ПетербургЪ Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/299856121/,Санкт-Петербург,sale,flat,20,25,1,30.7,-1,0,4900000.0,Невский, Русановская,18к6,Ломоносовская,ЦДС Приневский
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/302240427/,Санкт-Петербург,sale,flat,7,24,1,30.7,-1,0,4900000.0,Красногвардейский,Полюстрово,29,Девяткино,Цветной Город
FisherGroup,real_estate_agent,https://spb.cian.ru/sale/flat/302241815/,Санкт-Петербург,sale,flat,7,9,1,30.3,-1,0,4999000.0,Красносельский, Летчика Пилютова,5,Ленинский проспект,
СЕЗАН,real_estate_agent,https://spb.cian.ru/sale/flat/297757839/,Санкт-Петербург,sale,flat,10,24,1,33.2,-1,0,5000000.0,Невский, Русановская,20к1,Пролетарская,Аквилон SKY
АДРЕСАТ,real_estate_agent,https://spb.cian.ru/sale/flat/299019579/,Санкт-Петербург,sale,flat,8,9,1,30.2,-1,0,5000000.0,Красносельский, Добровольцев,22,Ленинский проспект,
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/302799461/,Санкт-Петербург,sale,flat,1,4,1,29.86,-1,0,5001550.0,Пушкинский,Пулковское тер.,,Купчино,Образцовый квартал 16
Гарантия,real_estate_agent,https://spb.cian.ru/sale/flat/301318309/,Санкт-Петербург,sale,flat,13,15,1,33.3,-1,0,5200000.0,Выборгский, Кустодиева,10К2,Проспект Просвещения,
Инженер,real_estate_agent,https://spb.cian.ru/sale/flat/301768654/,Санкт-Петербург,sale,flat,12,21,1,32.7,-1,0,5250000.0,Красногвардейский,Полюстрово,8к1,Академическая,Цветной Город
ИП Лайкова И.Н.,real_estate_agent,https://spb.cian.ru/sale/flat/293657524/,Санкт-Петербург,sale,flat,3,7,1,30.9,-1,0,5300000.0,Калининский,проспект Науки,40,,
ЕЦН,real_estate_agent,https://spb.cian.ru/sale/flat/298469659/,Санкт-Петербург,sale,flat,4,5,1,31.4,-1,0,5350000.0,Калининский,Северный проспект,63К3,Академическая,
Терминал-Ресурс,developer,https://spb.cian.ru/sale/flat/296120565/,Санкт-Петербург,sale,flat,1,4,1,31.81,-1,0,5585836.0,Пушкинский,,,Купчино,Образцовый квартал 15 ЖК
РУСЛЕКС,real_estate_agent,https://spb.cian.ru/sale/flat/301020940/,Санкт-Петербург,sale,flat,2,5,1,31.0,-1,0,5600000.0,Московский,проспект Юрия Гагарина,38К4,Звездная,
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/299496987/,Санкт-Петербург,sale,flat,12,12,1,31.9,-1,0,5600000.0,Красногвардейский,Индустриальный проспект,36,Ладожская,
МИДОМ,real_estate_agent,https://spb.cian.ru/sale/flat/302194962/,Санкт-Петербург,sale,flat,4,9,1,32.2,-1,0,5650000.0,Кировский, Козлова,13К1,Ленинский проспект,
Новый Адрес,real_estate_agent,https://spb.cian.ru/sale/flat/299730923/,Санкт-Петербург,sale,flat,5,5,2,45.1,-1,0,5650000.0,Невский,проспект Большевиков,63К4,Ломоносовская,
